instance;weight;size;nodes;avg_cc;avg_min_k;avg_ratio;time;alg
BPPC_2_0_5.txt_0.8.bz2;519;6;1029;4.99433;3.66039;0.742314;6;mcqdw
BPPC_7_0_10.txt_0.3.bz2;7117;17;2617963;14.7431;13.1549;0.898674;3488;mcqdw
BPPC_5_0_1.txt_0.6.bz2;2257;6;172;5.44423;3.69921;0.685668;0;mcqdw
BPPC_2_0_3.txt_0.5.bz2;995;11;46173;8.97389;7.50503;0.845073;52;mcqdw
BPPC_1_0_10.txt_0.8.bz2;430;5;210;4.45286;2.95665;0.668066;1;mcqdw
BPPC_5_0_3.txt_0.7.bz2;1971;5;77;4.90602;3.18051;0.656386;0;mcqdw
BPPC_4_0_9.txt_0.7.bz2;838;9;680200;7.06166;5.76504;0.826489;990;mcqdw
BPPC_1_0_4.txt_0.9.bz2;334;4;85;3.90017;2.43651;0.634514;1;mcqdw
BPPC_6_0_10.txt_0.8.bz2;2136;5;147;4.89705;3.40248;0.700482;1;mcqdw
BPPC_4_0_9.txt_0.8.bz2;707;7;54925;6.1151;4.8862;0.804292;213;mcqdw
BPPC_6_0_3.txt_0.7.bz2;2444;6;343;5.49353;3.8589;0.714952;1;mcqdw
BPPC_3_0_9.txt_0.2.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_7_0_7.txt_0.8.bz2;2267;5;1288;4.85793;3.51573;0.733022;10;mcqdw
BPPC_2_0_8.txt_0.5.bz2;1000;10;42720;9.27541;7.80791;0.851599;53;mcqdw
BPPC_4_0_6.txt_0.8.bz2;678;7;52052;6.22003;5.00882;0.810551;207;mcqdw
BPPC_3_0_1.txt_0.7.bz2;727;8;35990;6.66051;5.31645;0.80687;68;mcqdw
BPPC_7_0_10.txt_0.8.bz2;2328;6;1078;4.97534;3.63657;0.740406;7;mcqdw
BPPC_5_0_2.txt_0.5.bz2;2883;8;218;6.37295;4.63145;0.726346;0;mcqdw
BPPC_7_0_3.txt_0.1.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_3_0_3.txt_0.2.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_5_0_10.txt_0.2.bz2;5553;15;1358;11.3254;9.51639;0.83062;0;mcqdw
BPPC_4_0_8.txt_0.5.bz2;1273;14;163440311;10.9124;9.47221;0.876922;317647;mcqdw
BPPC_7_0_6.txt_0.4.bz2;5337;13;304451;11.1228;9.58367;0.870107;345;mcqdw
BPPC_2_0_10.txt_0.5.bz2;913;11;72647;8.32799;6.85442;0.832653;74;mcqdw
BPPC_1_0_7.txt_0.4.bz2;861;11;9460;8.76623;7.19128;0.827865;6;mcqdw
BPPC_3_0_1.txt_0.3.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_3_0_8.txt_0.7.bz2;726;8;38337;6.60893;5.25609;0.804724;78;mcqdw
BPPC_7_0_4.txt_0.2.bz2;10219;25;65783333;20.7577;19.1122;0.924698;109832;mcqdw
BPPC_6_0_10.txt_0.1.bz2;11992;32;641986;23.7755;22.051;0.927994;720;mcqdw
BPPC_4_0_3.txt_0.3.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_3_0_9.txt_0.4.bz2;1439;15;31501577;12.6156;11.1018;0.88778;53240;mcqdw
BPPC_2_0_9.txt_0.6.bz2;772;9;11701;7.31588;5.87845;0.81353;16;mcqdw
BPPC_5_0_2.txt_0.7.bz2;1956;5;114;4.42285;2.62139;0.604788;0;mcqdw
BPPC_2_0_6.txt_0.9.bz2;403;4;315;4.13382;2.85184;0.694145;7;mcqdw
BPPC_3_0_1.txt_0.5.bz2;1119;12;1954576;10.0392;8.58859;0.864886;2980;mcqdw
BPPC_7_0_9.txt_0.3.bz2;7342;19;3521680;14.4049;12.802;0.895226;4439;mcqdw
BPPC_4_0_5.txt_0.4.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_1_0_1.txt_0.6.bz2;623;7;1012;6.11562;4.62014;0.758321;1;mcqdw
BPPC_7_0_8.txt_0.4.bz2;5308;14;349548;10.8554;9.3104;0.866331;384;mcqdw
BPPC_1_0_4.txt_0.7.bz2;504;6;553;5.11643;3.61326;0.71545;1;mcqdw
BPPC_3_0_2.txt_0.6.bz2;872;9;277668;7.87383;6.48325;0.833592;354;mcqdw
BPPC_4_0_4.txt_0.9.bz2;500;5;9048;4.35105;3.17074;0.735409;160;mcqdw
BPPC_5_0_1.txt_0.4.bz2;3675;9;332;7.4162;5.56272;0.738137;0;mcqdw
BPPC_4_0_8.txt_0.6.bz2;1034;11;7430593;8.79665;7.41887;0.852817;12253;mcqdw
BPPC_4_0_10.txt_0.7.bz2;830;9;683857;7.04244;5.74684;0.826009;988;mcqdw
BPPC_5_0_4.txt_0.3.bz2;4455;12;629;9.42451;7.6416;0.807604;0;mcqdw
BPPC_4_0_2.txt_0.5.bz2;1284;13;159870063;10.9155;9.48261;0.877575;318186;mcqdw
BPPC_7_0_9.txt_0.8.bz2;2280;6;1155;4.85285;3.51816;0.733595;9;mcqdw
BPPC_1_0_2.txt_0.7.bz2;544;6;320;5.58011;4.05916;0.73694;2;mcqdw
BPPC_5_0_2.txt_0.3.bz2;4322;11;1400;8.19254;6.43248;0.780166;0;mcqdw
BPPC_1_0_1.txt_0.7.bz2;563;6;407;5.34098;3.79463;0.715547;1;mcqdw
BPPC_7_0_10.txt_0.7.bz2;2851;7;3510;6.0723;4.69529;0.78405;9;mcqdw
BPPC_5_0_6.txt_0.5.bz2;2823;7;200;6.60008;4.86207;0.742275;3;mcqdw
BPPC_4_0_5.txt_0.7.bz2;851;9;695402;7.02906;5.73136;0.8254;1015;mcqdw
BPPC_5_0_8.txt_0.8.bz2;1454;4;51;4.06407;2.47066;0.619677;0;mcqdw
BPPC_2_0_1.txt_0.9.bz2;410;4;278;4.37257;2.98953;0.688031;10;mcqdw
BPPC_4_0_6.txt_0.3.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_4_0_5.txt_0.9.bz2;499;5;8650;4.39062;3.20872;0.737661;162;mcqdw
BPPC_8_0_2.txt_0.2.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_1_0_8.txt_0.9.bz2;284;3;99;3.82195;2.525;0.670374;1;mcqdw
BPPC_1_0_5.txt_0.9.bz2;334;4;66;4.12169;2.64205;0.654348;1;mcqdw
BPPC_1_0_1.txt_0.5.bz2;744;8;2193;7.66871;6.14121;0.807972;2;mcqdw
BPPC_5_0_7.txt_0.4.bz2;3492;9;360;7.454;5.66726;0.752782;0;mcqdw
BPPC_1_0_1.txt_0.9.bz2;325;4;98;3.78674;2.25426;0.605966;2;mcqdw
BPPC_5_0_5.txt_0.4.bz2;3477;9;314;7.77756;6.0435;0.774924;0;mcqdw
BPPC_3_0_10.txt_0.6.bz2;936;10;228901;8.0845;6.70268;0.838748;316;mcqdw
BPPC_5_0_9.txt_0.9.bz2;1352;3;39;3.63278;1.80332;0.519702;0;mcqdw
BPPC_8_0_9.txt_0.5.bz2;5021;13;2462920;9.74448;8.27871;0.859401;3478;mcqdw
BPPC_6_0_9.txt_0.1.bz2;12473;34;121208;27.4465;25.7463;0.938095;175;mcqdw
BPPC_8_0_8.txt_0.4.bz2;6519;17;31533851;12.7135;11.1939;0.888538;54352;mcqdw
BPPC_6_0_5.txt_0.2.bz2;7626;19;141507;15.9275;14.2463;0.898753;125;mcqdw
BPPC_2_0_6.txt_0.8.bz2;503;5;996;5.05628;3.71867;0.746264;6;mcqdw
BPPC_3_0_5.txt_0.6.bz2;913;10;223559;8.16748;6.78589;0.841101;313;mcqdw
BPPC_1_0_7.txt_0.6.bz2;627;7;839;6.36733;4.89243;0.773783;1;mcqdw
BPPC_1_0_7.txt_0.8.bz2;404;5;185;4.64715;3.18115;0.693226;1;mcqdw
BPPC_2_0_3.txt_0.8.bz2;527;6;1028;5.04295;3.68294;0.739398;11;mcqdw
BPPC_6_0_4.txt_0.8.bz2;1862;5;176;4.722;3.21271;0.688984;4;mcqdw
BPPC_2_0_8.txt_0.1.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_6_0_10.txt_0.9.bz2;1600;4;62;4.17108;2.7478;0.669391;3;mcqdw
BPPC_2_0_1.txt_0.5.bz2;933;11;58757;8.83064;7.35551;0.843022;61;mcqdw
BPPC_6_0_4.txt_0.1.bz2;11738;31;214688;26.3682;24.6578;0.936737;316;mcqdw
BPPC_8_0_4.txt_0.1.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_4_0_3.txt_0.4.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_2_0_7.txt_0.8.bz2;498;6;1240;4.84377;3.52168;0.736533;10;mcqdw
BPPC_6_0_2.txt_0.6.bz2;2820;8;826;6.55123;5.06306;0.78227;2;mcqdw
BPPC_2_0_5.txt_0.5.bz2;940;11;62387;8.68245;7.20016;0.838817;64;mcqdw
BPPC_6_0_3.txt_0.8.bz2;1853;4;233;4.49397;3.01591;0.679198;1;mcqdw
BPPC_6_0_3.txt_0.9.bz2;1478;3;75;4.07532;2.466;0.627;1;mcqdw
BPPC_4_0_9.txt_0.1.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_3_0_5.txt_0.4.bz2;1429;16;35946990;12.3636;10.8484;0.885497;58637;mcqdw
BPPC_8_0_9.txt_0.7.bz2;3301;8;38272;6.61425;5.25518;0.80398;75;mcqdw
BPPC_6_0_2.txt_0.3.bz2;5653;16;20728;11.731;10.1077;0.866339;17;mcqdw
BPPC_2_0_3.txt_0.9.bz2;391;4;255;4.43927;3.07984;0.69812;6;mcqdw
BPPC_1_0_4.txt_0.6.bz2;609;7;1138;6.11807;4.632;0.764601;1;mcqdw
BPPC_4_0_7.txt_0.4.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_7_0_7.txt_0.6.bz2;3473;8;12463;7.24155;5.80803;0.812783;17;mcqdw
BPPC_3_0_10.txt_0.2.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_7_0_8.txt_0.7.bz2;3188;8;2921;6.22612;4.86112;0.788843;10;mcqdw
BPPC_7_0_4.txt_0.5.bz2;4550;10;50916;8.92186;7.44386;0.84397;56;mcqdw
BPPC_8_0_8.txt_0.9.bz2;2167;5;978;4.57284;3.27949;0.720155;38;mcqdw
BPPC_6_0_10.txt_0.4.bz2;4439;11;6539;9.33427;7.7632;0.839223;5;mcqdw
BPPC_1_0_2.txt_0.6.bz2;648;6;1009;6.2227;4.70617;0.761162;3;mcqdw
BPPC_8_0_6.txt_0.3.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_7_0_10.txt_0.9.bz2;1783;4;244;4.44603;3.17689;0.717937;8;mcqdw
BPPC_1_0_2.txt_0.4.bz2;942;12;5619;9.49935;7.93565;0.843444;10;mcqdw
BPPC_3_0_6.txt_0.1.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_7_0_4.txt_0.3.bz2;7068;18;3714016;14.1428;12.5454;0.893634;4526;mcqdw
BPPC_6_0_6.txt_0.8.bz2;2105;5;170;4.70974;3.10724;0.664123;1;mcqdw
BPPC_8_0_1.txt_0.5.bz2;5063;12;2257240;9.79512;8.33833;0.860937;3300;mcqdw
BPPC_7_0_8.txt_0.5.bz2;4442;10;52402;8.91986;7.44213;0.844068;58;mcqdw
BPPC_1_0_10.txt_0.3.bz2;1129;14;28065;11.4714;9.85731;0.865498;21;mcqdw
BPPC_8_0_2.txt_0.8.bz2;2658;6;8004;5.43624;4.21171;0.783536;42;mcqdw
BPPC_1_0_7.txt_0.2.bz2;1597;20;180755;15.5722;13.9105;0.896956;152;mcqdw
BPPC_5_0_10.txt_0.9.bz2;1189;3;43;3.6191;1.9371;0.560872;0;mcqdw
BPPC_1_0_3.txt_0.6.bz2;563;7;1288;5.92215;4.45842;0.760144;1;mcqdw
BPPC_8_0_2.txt_0.4.bz2;6488;16;34813806;12.5204;11.0017;0.886749;58491;mcqdw
BPPC_2_0_5.txt_0.2.bz2;2176;26;52894591;21.2147;19.5678;0.92642;91869;mcqdw
BPPC_8_0_1.txt_0.3.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_4_0_6.txt_0.2.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_4_0_7.txt_0.5.bz2;1273;14;149281845;11.0274;9.59365;0.87872;300394;mcqdw
BPPC_1_0_7.txt_0.3.bz2;1228;14;22018;11.9491;10.3395;0.870906;18;mcqdw
BPPC_8_0_9.txt_0.6.bz2;3942;10;288358;7.85196;6.45204;0.832294;366;mcqdw
BPPC_1_0_8.txt_0.3.bz2;1269;16;14000;12.4605;10.851;0.875012;12;mcqdw
BPPC_3_0_6.txt_0.6.bz2;902;9;245683;8.01612;6.62835;0.836972;327;mcqdw
BPPC_1_0_9.txt_0.4.bz2;1035;12;4298;9.94996;8.39042;0.848854;4;mcqdw
BPPC_8_0_2.txt_0.6.bz2;4125;9;245631;8.09383;6.70462;0.838657;335;mcqdw
BPPC_2_0_2.txt_0.6.bz2;776;8;12522;7.20138;5.77089;0.809772;18;mcqdw
BPPC_2_0_2.txt_0.4.bz2;1208;14;294312;11.2894;9.76199;0.872995;343;mcqdw
BPPC_1_0_6.txt_0.8.bz2;449;5;142;4.91851;3.20875;0.66438;1;mcqdw
BPPC_8_0_10.txt_0.3.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_2_0_10.txt_0.3.bz2;1523;17;3807889;14.1338;12.5478;0.894294;4729;mcqdw
BPPC_3_0_10.txt_0.1.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_2_0_7.txt_0.9.bz2;396;4;292;4.20982;2.8892;0.687876;10;mcqdw
BPPC_2_0_7.txt_0.5.bz2;961;10;48362;9.08722;7.62037;0.848243;54;mcqdw
BPPC_1_0_3.txt_0.2.bz2;1593;20;107439;15.8658;14.1986;0.898614;97;mcqdw
BPPC_5_0_10.txt_0.5.bz2;3088;8;131;6.51255;4.53252;0.685665;0;mcqdw
BPPC_4_0_2.txt_0.6.bz2;1013;11;8849033;8.53089;7.14818;0.847666;13556;mcqdw
BPPC_4_0_2.txt_0.4.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_2_0_6.txt_0.3.bz2;1492;19;4066877;14.1289;12.5377;0.893941;4913;mcqdw
BPPC_6_0_1.txt_0.8.bz2;1869;4;187;4.67199;3.14662;0.685718;2;mcqdw
BPPC_5_0_4.txt_0.6.bz2;2468;6;121;5.71636;3.89536;0.683411;0;mcqdw
BPPC_7_0_3.txt_0.5.bz2;4325;11;58805;8.74451;7.25486;0.839604;62;mcqdw
BPPC_4_0_4.txt_0.6.bz2;1054;12;7494192;8.7625;7.38307;0.851911;12184;mcqdw
BPPC_3_0_2.txt_0.8.bz2;622;6;7274;5.45203;4.20974;0.779507;39;mcqdw
BPPC_6_0_6.txt_0.1.bz2;11921;33;283079;26.2576;24.5221;0.934668;383;mcqdw
BPPC_5_0_2.txt_0.4.bz2;3458;9;304;7.43412;5.70194;0.756321;0;mcqdw
BPPC_8_0_7.txt_0.1.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_2_0_10.txt_0.9.bz2;422;4;253;4.41475;3.12836;0.712976;8;mcqdw
BPPC_3_0_8.txt_0.5.bz2;1123;12;2007598;10.0229;8.57129;0.864648;3013;mcqdw
BPPC_2_0_7.txt_0.7.bz2;670;7;2621;6.35785;5.02929;0.79899;10;mcqdw
BPPC_4_0_5.txt_0.8.bz2;665;7;57990;6.08087;4.85201;0.803383;210;mcqdw
BPPC_2_0_10.txt_0.7.bz2;625;6;4005;5.89053;4.52115;0.776038;10;mcqdw
BPPC_3_0_5.txt_0.2.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_6_0_3.txt_0.6.bz2;3224;8;539;6.99127;5.43799;0.780825;2;mcqdw
BPPC_8_0_7.txt_0.3.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_2_0_9.txt_0.9.bz2;396;4;228;4.52412;3.29008;0.728874;10;mcqdw
BPPC_6_0_5.txt_0.4.bz2;4404;11;6005;9.58432;8.01109;0.843084;6;mcqdw
BPPC_5_0_7.txt_0.2.bz2;6036;16;558;11.9306;9.94242;0.800101;0;mcqdw
BPPC_4_0_2.txt_0.3.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_1_0_5.txt_0.1.bz2;2591;33;255718;26.1107;24.3804;0.933872;332;mcqdw
BPPC_4_0_9.txt_0.3.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_6_0_1.txt_0.3.bz2;5612;15;16847;12.3561;10.737;0.874881;15;mcqdw
BPPC_2_0_4.txt_0.7.bz2;649;8;3253;6.16114;4.81543;0.791266;9;mcqdw
BPPC_1_0_3.txt_0.4.bz2;941;10;6824;9.22015;7.64001;0.832928;5;mcqdw
BPPC_3_0_10.txt_0.5.bz2;1106;12;2229366;9.86579;8.40982;0.861973;3223;mcqdw
BPPC_2_0_6.txt_0.2.bz2;2118;25;99215491;20.1264;18.486;0.922513;153175;mcqdw
BPPC_5_0_10.txt_0.7.bz2;2018;6;68;4.966;3.0697;0.622839;0;mcqdw
BPPC_5_0_1.txt_0.3.bz2;4357;12;684;9.19448;7.39159;0.792734;0;mcqdw
BPPC_2_0_4.txt_0.5.bz2;998;12;39601;9.11355;7.64323;0.846482;48;mcqdw
BPPC_4_0_1.txt_0.5.bz2;1278;14;154996822;10.9493;9.51444;0.877742;307761;mcqdw
BPPC_3_0_3.txt_0.6.bz2;943;10;197697;8.27076;6.89531;0.843134;289;mcqdw
BPPC_4_0_6.txt_0.4.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_6_0_10.txt_0.3.bz2;5565;14;24626;11.4414;9.81775;0.863299;20;mcqdw
BPPC_8_0_10.txt_0.4.bz2;6336;16;36406657;12.3773;10.8541;0.88513;59750;mcqdw
BPPC_5_0_8.txt_0.2.bz2;5538;15;878;11.1145;9.25565;0.816578;0;mcqdw
BPPC_7_0_3.txt_0.9.bz2;1772;4;276;4.23348;2.90742;0.688746;7;mcqdw
BPPC_7_0_2.txt_0.3.bz2;7088;17;3524677;14.3711;12.7649;0.894998;4478;mcqdw
BPPC_4_0_7.txt_0.2.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_7_0_3.txt_0.6.bz2;3570;9;9911;7.57405;6.14523;0.821038;14;mcqdw
BPPC_8_0_1.txt_0.2.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_3_0_2.txt_0.7.bz2;705;8;41871;6.49683;5.14172;0.800893;74;mcqdw
BPPC_4_0_3.txt_0.5.bz2;1298;14;153595213;11.0042;9.57073;0.878559;307189;mcqdw
BPPC_1_0_1.txt_0.2.bz2;1601;20;90429;16.2586;14.6033;0.900935;85;mcqdw
BPPC_5_0_4.txt_0.7.bz2;1904;5;77;4.74118;3.03292;0.649084;0;mcqdw
BPPC_1_0_10.txt_0.5.bz2;729;8;2805;7.41696;5.87662;0.80057;3;mcqdw
BPPC_5_0_6.txt_0.7.bz2;1836;5;79;4.91138;3.15015;0.651342;0;mcqdw
BPPC_5_0_6.txt_0.9.bz2;1317;3;34;3.82979;1.84156;0.50135;0;mcqdw
BPPC_7_0_1.txt_0.3.bz2;7183;19;3021872;14.3937;12.8044;0.896044;3825;mcqdw
BPPC_4_0_3.txt_0.8.bz2;670;7;63086;5.95222;4.70731;0.796394;211;mcqdw
BPPC_4_0_8.txt_0.2.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_5_0_6.txt_0.8.bz2;1651;4;48;4.15786;2.35587;0.572672;0;mcqdw
BPPC_1_0_2.txt_0.9.bz2;301;3;95;3.84896;2.52604;0.662989;1;mcqdw
BPPC_2_0_6.txt_0.6.bz2;790;8;10938;7.41736;5.98464;0.81633;14;mcqdw
BPPC_4_0_6.txt_0.6.bz2;1069;12;6128594;9.05774;7.68589;0.8573;10814;mcqdw
BPPC_6_0_3.txt_0.4.bz2;4233;11;6426;9.24951;7.67268;0.836659;5;mcqdw
BPPC_2_0_9.txt_0.8.bz2;530;6;1233;4.8464;3.47664;0.727434;8;mcqdw
BPPC_7_0_1.txt_0.6.bz2;3542;9;11292;7.36606;5.9327;0.815753;16;mcqdw
BPPC_4_0_10.txt_0.9.bz2;518;5;7403;4.45133;3.26476;0.739545;163;mcqdw
BPPC_3_0_10.txt_0.4.bz2;1386;15;36469553;12.3792;10.8649;0.885737;60719;mcqdw
BPPC_3_0_10.txt_0.7.bz2;690;8;45257;6.39512;5.03887;0.797958;76;mcqdw
BPPC_8_0_6.txt_0.8.bz2;2772;7;7013;5.51575;4.28877;0.786352;42;mcqdw
BPPC_6_0_8.txt_0.2.bz2;7903;20;99545;16.4815;14.815;0.902929;98;mcqdw
BPPC_4_0_7.txt_0.9.bz2;520;5;7519;4.43616;3.24459;0.737566;162;mcqdw
BPPC_4_0_2.txt_0.8.bz2;670;7;63325;5.95191;4.71186;0.796846;214;mcqdw
BPPC_3_0_3.txt_0.3.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_5_0_2.txt_0.8.bz2;1524;4;71;4.07416;2.29042;0.57508;0;mcqdw
BPPC_7_0_8.txt_0.9.bz2;1743;4;308;4.21796;2.88048;0.686548;12;mcqdw
BPPC_5_0_9.txt_0.6.bz2;2163;6;125;5.31162;3.6107;0.687985;1;mcqdw
BPPC_6_0_2.txt_0.1.bz2;11871;32;276218;26.2766;24.5471;0.935466;373;mcqdw
BPPC_3_0_3.txt_0.5.bz2;1101;12;2295396;9.80855;8.35497;0.861572;3334;mcqdw
BPPC_3_0_7.txt_0.1.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_8_0_4.txt_0.7.bz2;3395;8;29198;6.96304;5.62726;0.816898;68;mcqdw
BPPC_4_0_2.txt_0.9.bz2;497;5;9919;4.30964;3.13271;0.733697;171;mcqdw
BPPC_5_0_3.txt_0.2.bz2;6042;17;435;12.708;10.6096;0.812907;0;mcqdw
BPPC_2_0_6.txt_0.4.bz2;1241;14;285868;11.1971;9.67525;0.872683;337;mcqdw
BPPC_7_0_6.txt_0.3.bz2;7233;18;2200325;14.8229;13.2307;0.898833;2998;mcqdw
BPPC_7_0_6.txt_0.6.bz2;3675;9;9801;7.58996;6.15793;0.820856;16;mcqdw
BPPC_2_0_9.txt_0.2.bz2;2170;27;74233514;20.4839;18.833;0.923493;122961;mcqdw
BPPC_1_0_9.txt_0.1.bz2;2680;32;286696;27.2465;25.4987;0.93702;394;mcqdw
BPPC_5_0_7.txt_0.7.bz2;1938;5;79;4.84857;2.98452;0.629817;0;mcqdw
BPPC_5_0_1.txt_0.7.bz2;2226;5;60;5.27909;3.3928;0.645017;0;mcqdw
BPPC_6_0_9.txt_0.8.bz2;1898;5;164;4.87421;3.40449;0.709065;1;mcqdw
BPPC_7_0_1.txt_0.9.bz2;1907;4;285;4.26683;2.94931;0.694418;6;mcqdw
BPPC_7_0_5.txt_0.6.bz2;3465;8;13523;7.17568;5.73955;0.810629;15;mcqdw
BPPC_7_0_9.txt_0.6.bz2;3600;9;12099;7.27603;5.84254;0.812655;19;mcqdw
BPPC_3_0_1.txt_0.4.bz2;1374;14;33319181;12.5725;11.057;0.887485;56382;mcqdw
BPPC_1_0_9.txt_0.3.bz2;1212;14;17858;12.0168;10.3977;0.871233;23;mcqdw
BPPC_8_0_3.txt_0.2.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_1_0_8.txt_0.5.bz2;743;9;2129;7.61693;6.0685;0.804935;2;mcqdw
BPPC_8_0_10.txt_0.1.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_6_0_6.txt_0.3.bz2;5563;14;21152;12.0847;10.4394;0.869365;17;mcqdw
BPPC_3_0_1.txt_0.1.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_4_0_10.txt_0.4.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_7_0_1.txt_0.8.bz2;2295;6;1081;4.97941;3.62358;0.736334;5;mcqdw
BPPC_5_0_10.txt_0.4.bz2;3657;9;310;7.53727;5.56361;0.723757;0;mcqdw
BPPC_2_0_1.txt_0.6.bz2;779;9;11552;7.28933;5.8559;0.812383;17;mcqdw
BPPC_1_0_3.txt_0.5.bz2;825;10;1325;8.17634;6.6514;0.818165;1;mcqdw
BPPC_4_0_5.txt_0.1.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_3_0_7.txt_0.3.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_2_0_6.txt_0.1.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_4_0_3.txt_0.9.bz2;484;5;10471;4.29197;3.11397;0.732495;154;mcqdw
BPPC_7_0_6.txt_0.1.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_6_0_1.txt_0.6.bz2;2757;7;1148;6.18407;4.67378;0.764931;1;mcqdw
BPPC_8_0_4.txt_0.5.bz2;5207;12;1927081;10.056;8.59698;0.864127;2781;mcqdw
BPPC_7_0_2.txt_0.6.bz2;3562;10;12659;7.19422;5.7585;0.810488;14;mcqdw
BPPC_7_0_4.txt_0.4.bz2;5378;13;326862;11.0117;9.46993;0.868561;355;mcqdw
BPPC_1_0_3.txt_0.1.bz2;2492;32;444105;24.9189;23.1854;0.931283;525;mcqdw
BPPC_1_0_5.txt_0.7.bz2;534;6;384;5.42498;3.97148;0.739032;1;mcqdw
BPPC_6_0_5.txt_0.3.bz2;5560;14;29135;11.4304;9.80409;0.863316;21;mcqdw
BPPC_7_0_7.txt_0.4.bz2;5474;13;286022;11.161;9.61594;0.870051;319;mcqdw
BPPC_1_0_8.txt_0.7.bz2;499;5;570;5.05653;3.56479;0.713347;2;mcqdw
BPPC_7_0_5.txt_0.3.bz2;7186;18;3413276;14.3766;12.778;0.895385;4279;mcqdw
BPPC_5_0_2.txt_0.9.bz2;1393;4;35;3.63042;2.02958;0.577056;0;mcqdw
BPPC_3_0_2.txt_0.1.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_4_0_4.txt_0.7.bz2;850;9;660902;7.08022;5.77988;0.826234;963;mcqdw
BPPC_1_0_8.txt_0.2.bz2;1600;20;102640;16.2161;14.5457;0.901585;94;mcqdw
BPPC_7_0_3.txt_0.2.bz2;9941;24;76127296;20.4609;18.8036;0.923137;122151;mcqdw
BPPC_3_0_2.txt_0.4.bz2;1404;15;32085013;12.6197;11.1089;0.888226;54508;mcqdw
BPPC_3_0_1.txt_0.9.bz2;449;5;1172;4.4576;3.13636;0.711001;33;mcqdw
BPPC_2_0_2.txt_0.3.bz2;1489;16;4445374;14.0267;12.4324;0.892967;5268;mcqdw
BPPC_4_0_10.txt_0.5.bz2;1264;13;164481174;10.8764;9.44239;0.876963;317820;mcqdw
BPPC_4_0_6.txt_0.1.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_2_0_6.txt_0.5.bz2;991;11;49309;8.9365;7.46379;0.844391;53;mcqdw
BPPC_8_0_4.txt_0.2.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_2_0_5.txt_0.4.bz2;1201;13;309118;11.0769;9.54592;0.869853;340;mcqdw
BPPC_2_0_3.txt_0.2.bz2;2143;25;83093497;20.2978;18.65;0.922909;127178;mcqdw
BPPC_7_0_7.txt_0.3.bz2;6923;19;4273015;13.9583;12.3559;0.89207;5158;mcqdw
BPPC_8_0_6.txt_0.2.bz2;0;0;0;0.0;0.0;0.0;0;mcqdw
BPPC_3_0_7.txt_0.4.bz2;1446;15;30748742;12.6844;11.1689;0.888428;52500;mcqdw
