class,mult,type,density,weight,nodes,time,algo,time_limit
C,1,1,0.3,210,63,1.67847e-4,CFS,600
C,1,8,0.8,1030,55,4.87089e-4,CFS,600
C,1,1,0.2,210,9,2.11e-4,CFS,600
C,1,5,0.9,1006,17,3.29971e-4,CFS,600
C,1,1,0.6,200,21,9.0003e-4,CFS,600
C,1,8,0.4,1030,141,0.00124907,CFS,600
C,1,2,0.2,220,10,5.00679e-5,CFS,600
C,1,8,0.3,1040,0,0,CFS,600
C,1,4,0.2,220,14,1.55926e-4,CFS,600
C,1,4,0.5,220,7,1.34945e-4,CFS,600
C,1,1,0.3,210,11,6.27041e-4,CFS,600
C,1,8,0.6,1030,88,6.55174e-4,CFS,600
C,1,1,0.3,200,20,1.38998e-4,CFS,600
C,1,3,0.6,210,42,6.4683e-4,CFS,600
C,1,1,0.4,200,16,1.39952e-4,CFS,600
C,1,8,0.6,1030,81,9.83953e-4,CFS,600
C,1,2,0.6,209,57,3.60012e-4,CFS,600
C,1,2,0.4,210,9,3.63111e-4,CFS,600
C,1,1,0.8,195,24,4.73022e-4,CFS,600
C,1,8,0.3,1040,0,0,CFS,600
C,1,2,0.3,210,23,3.77178e-4,CFS,600
C,1,3,0.1,220,12,2.58923e-4,CFS,600
C,1,2,0.9,180,67,4.42982e-4,CFS,600
C,1,2,0.5,210,115,3.16858e-4,CFS,600
C,1,1,0.2,210,9,2.41041e-4,CFS,600
C,1,5,0.5,1030,26,2.77996e-4,CFS,600
C,1,4,0.6,210,339,0.00173593,CFS,600
C,1,4,0.4,220,12,1.37091e-4,CFS,600
C,1,2,0.3,210,12,1.64986e-4,CFS,600
C,1,6,0.8,1030,53,1.60933e-4,CFS,600
C,1,5,0.6,1030,39,1.14918e-4,CFS,600
C,1,7,0.5,1030,57,9.38892e-4,CFS,600
C,1,4,0.6,210,143,0.00134921,CFS,600
C,1,3,0.8,200,180,7.63178e-4,CFS,600
C,1,6,0.1,1030,84,7.30991e-4,CFS,600
C,1,5,0.4,1030,49,3.79086e-4,CFS,600
C,1,8,0.1,1040,0,0,CFS,600
C,1,2,0.9,182,106,6.30856e-4,CFS,600
C,1,3,0.5,210,69,3.62158e-4,CFS,600
C,1,2,0.7,200,71,4.27008e-4,CFS,600
C,1,4,0.8,208,317,0.00312281,CFS,600
C,1,2,0.7,200,111,4.8089e-4,CFS,600
C,1,3,0.2,220,31,6.20127e-4,CFS,600
C,1,6,0.6,1030,29,3.44992e-4,CFS,600
C,1,8,0.3,1040,0,0,CFS,600
C,1,2,0.9,184,58,2.26974e-4,CFS,600
C,1,6,0.4,1030,40,2.01941e-4,CFS,600
C,1,5,0.2,1030,36,1.59025e-4,CFS,600
C,1,4,0.3,220,13,1.38044e-4,CFS,600
C,1,1,0.1,220,33,1.20163e-4,CFS,600
C,1,4,0.3,220,14,1.51873e-4,CFS,600
C,1,6,0.3,1030,57,5.26905e-4,CFS,600
C,1,2,0.7,200,106,6.34193e-4,CFS,600
C,1,1,0.4,210,13,5.10216e-5,CFS,600
C,1,3,0.5,210,32,6.36101e-4,CFS,600
C,1,2,0.2,210,21,2.06947e-4,CFS,600
C,1,5,0.7,1030,14,1.35899e-4,CFS,600
C,1,5,0.3,1030,32,1.38044e-4,CFS,600
C,1,2,0.5,208,116,3.98874e-4,CFS,600
C,1,4,0.5,220,25,0.00100207,CFS,600
C,1,3,0.6,210,58,5.40972e-4,CFS,600
C,1,4,0.4,220,7,1.16825e-4,CFS,600
C,1,6,0.3,1040,0,0,CFS,600
C,1,8,0.4,1040,0,0,CFS,600
C,1,5,0.2,1030,59,0.00142503,CFS,600
C,1,7,0.9,1030,17,2.02894e-4,CFS,600
C,1,7,0.3,1040,0,0,CFS,600
C,1,4,0.2,220,16,1.93119e-4,CFS,600
C,1,7,0.6,1030,44,0.00111508,CFS,600
C,1,8,0.2,1040,0,0,CFS,600
C,1,3,0.7,203,337,0.00105786,CFS,600
C,1,4,0.5,220,7,7.36952e-4,CFS,600
C,1,1,0.2,210,28,6.58989e-4,CFS,600
C,1,5,0.7,1030,10,1.50204e-4,CFS,600
C,1,1,0.5,200,93,6.49929e-4,CFS,600
C,1,5,0.7,1030,28,9.70364e-5,CFS,600
C,1,5,0.9,1030,7,7.20024e-5,CFS,600
C,1,7,0.3,1040,79,4.52042e-4,CFS,600
C,1,4,0.8,200,451,0.00268197,CFS,600
C,1,4,0.2,220,15,1.64032e-4,CFS,600
C,1,5,0.8,1030,8,7.20024e-5,CFS,600
C,1,1,0.9,180,45,6.9499e-4,CFS,600
C,1,2,0.6,200,96,5.84841e-4,CFS,600
C,1,4,0.6,210,482,0.00235105,CFS,600
C,1,6,0.4,1030,49,0.00159597,CFS,600
C,1,2,0.8,190,55,0.00130081,CFS,600
C,1,7,0.6,1040,32,0.00217009,CFS,600
C,1,4,0.9,190,1268,0.00415111,CFS,600
C,1,3,0.4,210,27,7.31945e-4,CFS,600
C,1,3,0.7,200,334,6.89983e-4,CFS,600
C,1,8,0.8,1030,46,4.70877e-4,CFS,600
C,1,6,0.2,1040,0,0,CFS,600
C,1,4,0.9,190,1500,0.00262094,CFS,600
C,1,4,0.8,200,687,0.00199795,CFS,600
C,1,3,0.3,220,9,6.91414e-5,CFS,600
C,1,5,0.8,1029,42,1.20878e-4,CFS,600
C,1,7,0.9,1030,51,2.21014e-4,CFS,600
C,1,5,0.6,1030,34,0.00204301,CFS,600
C,1,6,0.1,1040,0,0,CFS,600
C,1,3,0.5,210,86,6.3014e-4,CFS,600
C,1,3,0.1,220,13,3.0303e-4,CFS,600
C,1,8,0.7,1030,61,5.50032e-4,CFS,600
C,1,4,0.9,190,727,0.001791,CFS,600
C,1,5,0.2,1030,45,3.39031e-4,CFS,600
C,1,2,0.4,210,8,2.83957e-4,CFS,600
C,1,7,0.3,1040,0,0,CFS,600
C,1,7,0.6,1030,47,4.82082e-4,CFS,600
C,1,2,0.2,210,15,1.47104e-4,CFS,600
C,1,1,0.1,210,8,7.10487e-5,CFS,600
C,1,5,0.7,1030,50,2.38895e-4,CFS,600
C,1,5,0.7,1030,49,5.01871e-4,CFS,600
C,1,6,0.8,1030,43,2.52962e-4,CFS,600
C,1,7,0.9,1030,35,3.88145e-4,CFS,600
C,1,7,0.6,1030,40,4.78029e-4,CFS,600
C,1,7,0.6,1030,42,7.88927e-4,CFS,600
C,1,3,0.4,210,36,8.9097e-4,CFS,600
C,1,1,0.3,200,29,3.44992e-4,CFS,600
C,1,8,0.2,1040,0,0,CFS,600
C,1,1,0.5,200,42,2.91109e-4,CFS,600
C,1,8,0.1,1040,0,0,CFS,600
C,1,6,0.3,1030,53,4.48942e-4,CFS,600
C,1,3,0.1,220,12,1.33991e-4,CFS,600
C,1,4,0.4,220,8,7.66039e-4,CFS,600
C,1,7,0.8,1030,33,4.35829e-4,CFS,600
C,1,5,0.4,1030,37,1.24931e-4,CFS,600
C,1,2,0.6,200,124,4.30107e-4,CFS,600
C,1,1,0.5,200,48,4.46081e-4,CFS,600
C,1,4,0.1,220,15,1.90973e-4,CFS,600
C,1,3,0.3,0,0,0,CFS,600
C,1,2,0.1,210,23,2.67982e-4,CFS,600
C,1,4,0.9,190,626,0.0015111,CFS,600
C,1,7,0.1,1040,0,0,CFS,600
C,1,6,0.6,1030,27,4.86135e-4,CFS,600
C,1,8,0.5,1030,97,6.84977e-4,CFS,600
C,1,7,0.6,1040,39,3.0899e-4,CFS,600
C,1,7,0.4,1030,88,4.31061e-4,CFS,600
C,1,1,0.1,210,20,1.24931e-4,CFS,600
C,1,1,0.7,190,40,1.6284e-4,CFS,600
C,1,6,0.3,1030,51,2.52962e-4,CFS,600
C,1,7,0.4,1040,0,0,CFS,600
C,1,1,0.7,190,36,1.10865e-4,CFS,600
C,1,7,0.3,1040,0,0,CFS,600
C,1,5,0.9,1016,16,8.2016e-5,CFS,600
C,1,3,0.1,220,16,1.03951e-4,CFS,600
C,1,4,0.7,210,128,0.00122285,CFS,600
C,1,1,0.2,206,14,7.20024e-5,CFS,600
C,1,7,0.2,1040,0,0,CFS,600
C,1,3,0.4,220,27,2.24829e-4,CFS,600
C,1,3,0.9,190,141,6.68049e-4,CFS,600
C,1,2,0.3,210,11,0.00223398,CFS,600
C,1,4,0.5,220,28,5.7292e-4,CFS,600
C,1,4,0.1,220,16,1.80006e-4,CFS,600
C,1,2,0.5,210,73,2.86102e-4,CFS,600
C,1,8,0.2,1040,4,4.11034e-4,CFS,600
C,1,2,0.4,220,28,2.22921e-4,CFS,600
C,1,2,0.2,220,8,4.19617e-5,CFS,600
C,1,7,0.3,1040,95,6.11067e-4,CFS,600
C,1,8,0.2,1040,0,0,CFS,600
C,1,3,0.4,210,39,0.00121593,CFS,600
C,1,2,0.1,220,8,1.45912e-4,CFS,600
C,1,7,0.5,1030,56,5.7292e-4,CFS,600
C,1,5,0.5,1030,25,2.52008e-4,CFS,600
C,1,2,0.1,220,13,1.65939e-4,CFS,600
C,1,7,0.7,1030,69,3.5882e-4,CFS,600
C,1,2,0.1,210,38,0.00133705,CFS,600
C,1,6,0.4,1030,61,2.2006e-4,CFS,600
C,1,8,0.9,1030,80,8.06808e-4,CFS,600
C,1,3,0.7,210,31,4.7493e-4,CFS,600
C,1,1,0.4,200,12,1.10865e-4,CFS,600
C,1,5,0.8,1030,30,7.51019e-5,CFS,600
C,1,2,0.7,200,78,2.68221e-4,CFS,600
C,1,6,0.1,1030,83,3.34024e-4,CFS,600
C,1,6,0.2,1030,66,4.68969e-4,CFS,600
C,1,1,0.6,200,89,0.00101519,CFS,600
C,1,6,0.9,1028,63,3.89099e-4,CFS,600
C,1,7,0.1,1040,0,0,CFS,600
C,1,3,0.3,220,15,1.65939e-4,CFS,600
C,1,2,0.4,210,29,2.19822e-4,CFS,600
C,1,2,0.1,220,12,5.60284e-5,CFS,600
C,1,6,0.4,1030,54,2.36034e-4,CFS,600
C,1,7,0.7,1030,30,2.61068e-4,CFS,600
C,1,7,0.8,1030,43,2.43902e-4,CFS,600
C,1,1,0.2,220,7,8.01086e-5,CFS,600
C,1,3,0.8,200,194,4.31061e-4,CFS,600
C,1,8,0.1,1040,0,0,CFS,600
C,1,1,0.8,188,45,1.47104e-4,CFS,600
C,1,7,0.1,1040,0,0,CFS,600
C,1,1,0.6,200,25,1.33991e-4,CFS,600
C,1,6,0.7,1030,35,1.61886e-4,CFS,600
C,1,6,0.3,1030,71,3.59058e-4,CFS,600
C,1,7,0.7,1030,22,4.09126e-4,CFS,600
C,1,8,0.5,1040,82,6.39915e-4,CFS,600
C,1,4,0.7,210,238,0.00167918,CFS,600
C,1,4,0.6,210,220,6.8593e-4,CFS,600
C,1,5,0.2,1030,48,1.70946e-4,CFS,600
C,1,1,0.7,200,56,1.44958e-4,CFS,600
C,1,6,0.6,1030,76,5.03063e-4,CFS,600
C,1,8,0.1,1040,0,0,CFS,600
C,1,3,0.8,200,372,7.01904e-4,CFS,600
C,1,6,0.9,1030,17,1.81913e-4,CFS,600
C,1,2,0.7,199,202,3.62873e-4,CFS,600
C,1,7,0.2,1030,128,5.69105e-4,CFS,600
C,1,2,0.3,217,55,8.71897e-4,CFS,600
C,1,3,0.3,220,64,6.1202e-4,CFS,600
C,1,1,0.4,210,26,7.08103e-5,CFS,600
C,1,7,0.3,1040,0,0,CFS,600
C,1,5,0.5,1030,41,1.25885e-4,CFS,600
C,1,7,0.1,1040,0,0,CFS,600
C,1,6,0.5,1030,36,1.82152e-4,CFS,600
C,1,6,0.1,1040,87,3.65973e-4,CFS,600
C,1,2,0.8,190,139,2.89917e-4,CFS,600
C,1,2,0.6,209,51,2.23875e-4,CFS,600
C,1,8,0.6,1030,79,6.67095e-4,CFS,600
C,1,7,0.9,1030,48,2.17915e-4,CFS,600
C,1,2,0.6,200,84,2.88963e-4,CFS,600
C,1,7,0.1,1040,0,0,CFS,600
C,1,3,0.7,200,402586,0.111,rlx_mt,600
C,1,8,0.3,1030,6512765,12.205,rlx_mt,600
C,1,6,0.3,1030,78894,0.027,rlx_mt,600
C,1,8,0.2,1030,10353667,27.344,rlx_mt,600
C,1,1,0.2,210,300588,0.046,rlx_mt,600
C,1,5,0.5,1030,2920,0.001,rlx_mt,600
C,1,2,0.1,210,21279881,4.796,rlx_mt,600
C,1,4,0.8,210,800535,0.329,rlx_mt,600
C,1,7,0.4,1040,440577,0.242,rlx_mt,600
C,1,5,0.8,1029,185,0,rlx_mt,600
C,1,3,0.5,210,4263634,1.185,rlx_mt,600
C,1,7,0.5,1030,256138,0.1,rlx_mt,600
C,1,5,0.2,1030,14047,0.003,rlx_mt,600
C,1,1,0.4,200,42320,0.008,rlx_mt,600
C,1,6,0.2,1030,118519,0.049,rlx_mt,600
C,1,7,0.7,1030,51614,0.019,rlx_mt,600
C,1,7,0.2,1030,1105673,1.191,rlx_mt,600
C,1,2,0.7,200,40062,0.013,rlx_mt,600
C,1,2,0.2,210,9360283,2.097,rlx_mt,600
C,1,5,0.1,1030,17657,0.004,rlx_mt,600
C,1,6,0.9,1030,235,0.001,rlx_mt,600
C,1,2,0.9,184,2439,0.008,rlx_mt,600
C,1,2,0.6,200,125636,0.027,rlx_mt,600
C,1,7,0.1,1040,1470087,2.042,rlx_mt,600
C,1,3,0.2,220,160582679,71.597,rlx_mt,600
C,1,1,0.7,190,4104,0.001,rlx_mt,600
C,1,8,0.3,1030,6625783,12.32,rlx_mt,600
C,1,7,0.1,1030,1613409,2.237,rlx_mt,600
C,1,7,0.6,1030,125623,0.04,rlx_mt,600
C,1,8,0.6,1030,1066265,0.543,rlx_mt,600
C,1,8,0.9,1030,15529,0.039,rlx_mt,600
C,1,4,0.6,220,27465853,7.847,rlx_mt,600
C,1,1,0.1,210,462200,0.062,rlx_mt,600
C,1,5,0.9,1006,39,0,rlx_mt,600
C,1,6,0.2,1030,107534,0.047,rlx_mt,600
C,1,3,0.7,200,426177,0.119,rlx_mt,600
C,1,8,0.2,1040,9088913,26.689,rlx_mt,600
C,1,8,0.1,1030,16890994,54.434,rlx_mt,600
C,1,3,0.8,200,95219,0.055,rlx_mt,600
C,1,7,0.1,1040,1418420,2.048,rlx_mt,600
C,1,7,0.6,1030,123275,0.04,rlx_mt,600
C,1,4,0.5,220,137843322,43.729,rlx_mt,600
C,1,6,0.7,1030,4830,0.001,rlx_mt,600
C,1,7,0.7,1030,49906,0.015,rlx_mt,600
C,1,6,0.7,1030,5082,0.001,rlx_mt,600
C,1,4,0.5,220,101989278,33.837,rlx_mt,600
C,1,8,0.7,1030,431155,0.166,rlx_mt,600
C,1,4,0.2,0,0,0,rlx_mt,600
C,1,3,0.5,210,5027317,1.462,rlx_mt,600
C,1,8,0.1,1040,13208361,54.48,rlx_mt,600
C,1,1,0.6,200,10335,0.002,rlx_mt,600
C,1,2,0.8,194,11866,0.008,rlx_mt,600
C,1,8,0.3,1030,6187270,12.367,rlx_mt,600
C,1,8,0.5,1030,2190351,1.763,rlx_mt,600
C,1,6,0.1,1030,202857,0.084,rlx_mt,600
C,1,1,0.7,190,4214,0.002,rlx_mt,600
C,1,8,0.8,1030,117646,0.068,rlx_mt,600
C,1,1,0.3,210,156043,0.022,rlx_mt,600
C,1,6,0.9,1030,250,0.001,rlx_mt,600
C,1,7,0.9,1030,1994,0.013,rlx_mt,600
C,1,8,0.3,1040,6268379,12.188,rlx_mt,600
C,1,4,0.5,220,95137624,32.913,rlx_mt,600
C,1,7,0.3,1030,759588,0.563,rlx_mt,600
C,1,5,0.5,1030,3214,0,rlx_mt,600
C,1,5,0.4,1030,5532,0.001,rlx_mt,600
C,1,2,0.2,210,9100226,2.101,rlx_mt,600
C,1,7,0.8,1030,14224,0.009,rlx_mt,600
C,1,6,0.7,1030,5023,0.002,rlx_mt,600
C,1,3,0.4,210,12350581,3.568,rlx_mt,600
C,1,4,0.3,0,0,0,rlx_mt,600
C,1,5,0.7,1030,628,0.001,rlx_mt,600
C,1,5,0.3,1030,9448,0.002,rlx_mt,600
C,1,7,0.6,1030,127821,0.037,rlx_mt,600
C,1,1,0.5,200,22223,0.009,rlx_mt,600
C,1,1,0.7,200,4577,0.003,rlx_mt,600
C,1,5,0.6,1030,1676,0,rlx_mt,600
C,1,7,0.9,1030,2037,0.01,rlx_mt,600
C,1,6,0.3,1040,79913,0.028,rlx_mt,600
C,1,6,0.4,1030,49547,0.013,rlx_mt,600
C,1,2,0.8,190,11469,0.009,rlx_mt,600
C,1,1,0.8,195,1562,0.001,rlx_mt,600
C,1,6,0.6,1030,11613,0.003,rlx_mt,600
C,1,7,0.8,1030,13941,0.011,rlx_mt,600
C,1,3,0.3,220,58922481,19.002,rlx_mt,600
C,1,1,0.4,210,83551,0.012,rlx_mt,600
C,1,6,0.6,1030,11638,0.003,rlx_mt,600
C,1,1,0.1,210,455462,0.087,rlx_mt,600
C,1,7,0.7,1030,49416,0.015,rlx_mt,600
C,1,6,0.1,1030,169255,0.081,rlx_mt,600
C,1,7,0.4,1030,433008,0.239,rlx_mt,600
C,1,5,0.8,1029,215,0,rlx_mt,600
C,1,3,0.8,200,85225,0.055,rlx_mt,600
C,1,4,0.7,210,4802323,1.313,rlx_mt,600
C,1,2,0.5,210,376035,0.067,rlx_mt,600
C,1,3,0.7,207,306026,0.103,rlx_mt,600
C,1,3,0.1,220,494575000,249.358,rlx_mt,600
C,1,3,0.2,220,221011219,102.169,rlx_mt,600
C,1,6,0.1,1030,199469,0.091,rlx_mt,600
C,1,6,0.8,1030,1639,0.001,rlx_mt,600
C,1,3,0.3,220,59539317,19.4,rlx_mt,600
C,1,7,0.3,1030,768400,0.553,rlx_mt,600
C,1,3,0.4,210,17662779,5.337,rlx_mt,600
C,1,4,0.8,208,815720,0.342,rlx_mt,600
C,1,5,0.8,1029,192,0,rlx_mt,600
C,1,2,0.9,184,2550,0.008,rlx_mt,600
C,1,2,0.6,200,112314,0.025,rlx_mt,600
C,1,6,0.4,1030,49194,0.014,rlx_mt,600
C,1,4,0.2,0,0,0,rlx_mt,600
C,1,4,0.7,210,3804079,1.066,rlx_mt,600
C,1,3,0.2,220,199413998,83.809,rlx_mt,600
C,1,2,0.8,190,11795,0.008,rlx_mt,600
C,1,2,0.8,200,10464,0.008,rlx_mt,600
C,1,1,0.9,180,439,0.001,rlx_mt,600
C,1,3,0.2,220,220623202,77.589,rlx_mt,600
C,1,6,0.9,1028,238,0.001,rlx_mt,600
C,1,1,0.9,180,460,0.002,rlx_mt,600
C,1,8,0.2,1040,9136880,27.038,rlx_mt,600
C,1,2,0.9,185,2354,0.008,rlx_mt,600
C,1,7,0.4,1030,467895,0.247,rlx_mt,600
C,1,2,0.2,220,7738233,1.761,rlx_mt,600
C,1,8,0.7,1040,411485,0.166,rlx_mt,600
C,1,7,0.6,1030,124523,0.037,rlx_mt,600
C,1,4,0.3,0,0,0,rlx_mt,600
C,1,7,0.3,1030,718532,0.553,rlx_mt,600
C,1,8,0.1,1040,14622387,57.37,rlx_mt,600
C,1,7,0.2,1040,1174959,1.153,rlx_mt,600
C,1,4,0.2,0,0,0,rlx_mt,600
C,1,8,0.3,1030,6658921,12.012,rlx_mt,600
C,1,1,0.6,200,9923,0.002,rlx_mt,600
C,1,8,0.5,1030,2258240,1.752,rlx_mt,600
C,1,4,0.9,190,99843,0.178,rlx_mt,600
C,1,4,0.9,190,100292,0.181,rlx_mt,600
C,1,6,0.6,1030,13375,0.004,rlx_mt,600
C,1,6,0.9,1029,234,0.001,rlx_mt,600
C,1,5,0.9,1021,37,0,rlx_mt,600
C,1,3,0.3,210,46689250,14.17,rlx_mt,600
C,1,8,0.8,1030,120048,0.062,rlx_mt,600
C,1,5,0.2,1030,13232,0.002,rlx_mt,600
C,1,4,0.8,200,903618,0.342,rlx_mt,600
C,1,5,0.5,1030,3083,0,rlx_mt,600
C,1,4,0.4,220,333990622,144.463,rlx_mt,600
C,1,4,0.2,0,0,0,rlx_mt,600
C,1,1,0.7,200,4161,0.002,rlx_mt,600
C,1,6,0.9,1029,237,0.003,rlx_mt,600
C,1,3,0.8,200,86928,0.053,rlx_mt,600
C,1,3,0.7,210,364764,0.113,rlx_mt,600
C,1,1,0.5,200,31312,0.006,rlx_mt,600
C,1,3,0.4,220,17568042,4.808,rlx_mt,600
C,1,5,0.3,1030,8575,0.001,rlx_mt,600
C,1,1,0.9,180,463,0.001,rlx_mt,600
C,1,7,0.5,1030,254791,0.099,rlx_mt,600
C,1,3,0.3,220,60681491,19.403,rlx_mt,600
C,1,2,0.8,190,11925,0.013,rlx_mt,600
C,1,1,0.1,210,628943,0.143,rlx_mt,600
C,1,7,0.6,1030,132198,0.041,rlx_mt,600
C,1,3,0.8,200,90071,0.054,rlx_mt,600
C,1,3,0.8,200,89729,0.063,rlx_mt,600
C,1,7,0.4,1030,430529,0.247,rlx_mt,600
C,1,6,0.4,1030,45780,0.014,rlx_mt,600
C,1,6,0.1,1030,185313,0.082,rlx_mt,600
C,1,4,0.8,200,883272,0.353,rlx_mt,600
C,1,8,0.4,1030,3796841,4.843,rlx_mt,600
C,1,4,0.5,220,111640263,37.525,rlx_mt,600
C,1,3,0.2,220,226105300,86.569,rlx_mt,600
C,1,4,0.7,210,5336222,1.417,rlx_mt,600
C,1,7,0.1,1040,1644292,2.005,rlx_mt,600
C,1,6,0.8,1030,1582,0.001,rlx_mt,600
C,1,7,0.8,1030,14233,0.009,rlx_mt,600
C,1,3,0.1,220,599578089,271.752,rlx_mt,600
C,1,5,0.9,1030,54,0,rlx_mt,600
C,1,8,0.5,1040,2205052,1.759,rlx_mt,600
C,1,4,0.2,0,0,0,rlx_mt,600
C,1,6,0.1,1030,160581,0.079,rlx_mt,600
C,1,6,0.5,1030,25057,0.006,rlx_mt,600
C,1,8,0.4,1040,3927744,5.158,rlx_mt,600
C,1,5,0.8,1029,201,0.001,rlx_mt,600
C,1,3,0.7,200,358922,0.11,rlx_mt,600
C,1,5,0.1,1030,19127,0.005,rlx_mt,600
C,1,3,0.3,220,77713524,26.032,rlx_mt,600
C,1,3,0.5,210,3292673,1.024,rlx_mt,600
C,1,2,0.7,199,35229,0.011,rlx_mt,600
C,1,2,0.2,210,7656457,1.625,rlx_mt,600
C,1,1,0.3,200,84920,0.017,rlx_mt,600
C,1,7,0.2,1030,1304553,1.09,rlx_mt,600
C,1,8,0.8,1030,118046,0.061,rlx_mt,600
C,1,2,0.5,210,320537,0.062,rlx_mt,600
C,1,5,0.4,1030,5157,0.001,rlx_mt,600
C,1,6,0.3,1030,77382,0.026,rlx_mt,600
C,1,6,0.2,1030,116511,0.048,rlx_mt,600
C,1,3,0.5,220,5150008,1.326,rlx_mt,600
C,1,2,0.6,207,131949,0.029,rlx_mt,600
C,1,5,0.4,1030,5125,0.001,rlx_mt,600
C,1,3,0.1,220,724131759,335.382,rlx_mt,600
C,1,4,0.6,210,25152899,7.242,rlx_mt,600
C,1,7,0.9,1030,1996,0.011,rlx_mt,600
C,1,8,0.9,1030,14945,0.044,rlx_mt,600
C,1,1,0.9,179,485,0.003,rlx_mt,600
C,1,5,0.9,1003,63,0,rlx_mt,600
C,1,3,0.1,220,719446237,409.564,rlx_mt,600
C,1,2,0.1,220,19144523,5.68,rlx_mt,600
C,1,2,0.2,220,9027429,2.08,rlx_mt,600
C,1,5,0.3,1030,8336,0.001,rlx_mt,600
C,1,6,0.8,1030,1552,0.002,rlx_mt,600
C,1,7,0.7,1030,46824,0.016,rlx_mt,600
C,1,5,0.7,1030,724,0,rlx_mt,600
C,1,5,0.3,1030,8616,0.003,rlx_mt,600
C,1,1,0.5,200,25113,0.005,rlx_mt,600
C,1,7,0.8,1030,14123,0.009,rlx_mt,600
C,1,2,0.7,198,38067,0.015,rlx_mt,600
C,1,5,0.5,1030,3009,0,rlx_mt,600
C,1,4,0.2,0,0,0,rlx_mt,600
C,1,5,0.1,1030,20902,0.005,rlx_mt,600
C,1,5,0.9,1029,46,0,rlx_mt,600
C,1,3,0.1,220,243165813,153.354,rlx_mt,600
C,1,7,0.2,1040,1046170,1.045,rlx_mt,600
C,1,1,0.9,180,465,0.001,rlx_mt,600
C,1,7,0.5,1030,250432,0.102,rlx_mt,600
C,1,2,0.5,210,359474,0.078,rlx_mt,600
C,1,1,0.3,210,227168,0.038,rlx_mt,600
C,1,2,0.2,210,6693180,1.389,rlx_mt,600
C,1,5,0.7,1030,624,0,rlx_mt,600
C,1,1,0.7,190,3765,0.001,rlx_mt,600
C,1,2,0.4,210,904078,0.193,rlx_mt,600
C,1,3,0.7,207,349211,0.109,rlx_mt,600
C,1,4,0.6,210,18286010,5.424,rlx_mt,600
C,1,8,0.7,1040,426542,0.179,rlx_mt,600
C,1,1,0.9,186,402,0.001,rlx_mt,600
C,1,8,0.9,1030,15161,0.042,rlx_mt,600
C,1,6,0.7,1030,5306,0.002,rlx_mt,600
C,1,3,0.4,210,15059453,4.562,rlx_mt,600
C,1,8,0.9,1030,14858,0.04,rlx_mt,600
C,1,7,0.2,1040,1103667,1.146,rlx_mt,600
C,1,5,0.6,1030,1265,0,rlx_mt,600
C,1,6,0.8,1030,1439,0.003,rlx_mt,600
C,1,2,0.6,200,118823,0.027,rlx_mt,600
C,1,2,0.1,220,22881681,6.223,rlx_mt,600
C,1,1,0.1,210,540280,0.134,rlx_mt,600
C,1,5,0.6,1030,1329,0,rlx_mt,600
C,1,8,0.8,1040,118939,0.066,rlx_mt,600
C,1,6,0.7,1030,5010,0.001,rlx_mt,600
C,1,1,0.2,210,212829,0.035,rlx_mt,600
C,1,7,0.1,1040,1580845,2.099,rlx_mt,600
C,1,2,0.9,180,2492,0.007,rlx_mt,600
C,1,3,0.4,220,22404746,6.9,rlx_mt,600
C,1,2,0.1,210,7185137,2.476,rlx_mt,600
C,1,5,0.2,1030,14112,0.003,rlx_mt,600
C,1,5,0.8,1029,209,0,rlx_mt,600
C,1,4,0.1,0,0,0,rlx_mt,600
C,1,3,0.3,220,39677259,12.195,rlx_mt,600
C,1,8,0.7,1030,433934,0.166,rlx_mt,600
C,1,7,0.9,1030,2046,0.008,rlx_mt,600
C,1,7,0.2,1040,1195893,1.16,rlx_mt,600
C,1,3,0.8,200,83535,0.054,rlx_mt,600
C,1,5,0.5,1030,3169,0,rlx_mt,600
C,1,8,0.6,1030,1100786,0.535,rlx_mt,600
C,1,5,0.7,1030,610,0,rlx_mt,600
C,1,6,0.2,1030,121841,0.049,rlx_mt,600
C,1,1,0.4,200,43720,0.008,rlx_mt,600
C,1,7,0.3,1030,723663,0.567,rlx_mt,600
C,1,6,0.6,1030,13822,0.008,rlx_mt,600
C,1,1,0.3,210,153098,0.023,rlx_mt,600
C,1,2,0.7,200,40720,0.012,rlx_mt,600
C,1,6,0.8,1030,1550,0.003,rlx_mt,600
C,1,7,0.4,1030,464747,0.247,rlx_mt,600
C,1,3,0.9,190,13554,0.044,rlx_mt,600
C,1,1,0.5,200,27815,0.005,rlx_mt,600
C,1,4,0.5,220,128341128,45.529,rlx_mt,600
C,1,3,0.2,220,152643102,69.789,rlx_mt,600
C,1,5,0.9,1007,62,0,rlx_mt,600
C,1,5,0.2,1030,17073,0.003,rlx_mt,600
C,1,8,0.6,1030,1061553,0.538,rlx_mt,600
C,1,5,0.7,1030,648,0.001,rlx_mt,600
C,1,8,0.8,1030,122772,0.066,rlx_mt,600
C,1,8,0.2,1040,9498938,27.196,rlx_mt,600
C,1,6,0.3,1030,75933,0.026,rlx_mt,600
C,1,3,0.4,220,16956680,5.158,rlx_mt,600
C,1,4,0.5,220,113938348,37.545,rlx_mt,600
C,1,4,0.4,220,477908842,211.257,rlx_mt,600
C,1,3,0.8,200,92997,0.062,rlx_mt,600
C,1,8,0.7,1030,453709,0.169,rlx_mt,600
C,1,2,0.4,210,566152,0.123,rlx_mt,600
