instance;weight;size;nodes;n_cut_weight;avg_cc;avg_min_k;avg_ratio;time
BPPC_4_0_9.txt_0.7.bz2;210;6;4896799;3040757;6.3967;2.47054;0.433619;1316
BPPC_7_0_8.txt_0.1.bz2;1030;3;1478637;523864;23.8526;21.066;0.825202;2143
BPPC_2_0_7.txt_0.5.bz2;210;6;332499;203092;7.23503;2.53758;0.431348;69
BPPC_8_0_7.txt_0.1.bz2;1030;3;13737710;5735014;40.7918;37.9306;0.878528;54171
BPPC_5_0_5.txt_0.8.bz2;1030;3;199;22;3.55733;1.3212;0.369942;0
BPPC_7_0_4.txt_0.4.bz2;1030;3;441155;164995;8.14618;5.4348;0.629817;246
BPPC_8_0_3.txt_0.6.bz2;1030;3;1080847;400736;5.65113;3.26392;0.551948;536
BPPC_2_0_10.txt_0.9.bz2;182;4;2575;852;3.71108;1.12484;0.327626;11
BPPC_6_0_2.txt_0.5.bz2;1030;3;25273;7804;4.83703;2.34412;0.475288;6
BPPC_1_0_1.txt_0.6.bz2;199;5;10899;5525;4.62438;1.73937;0.392625;2
BPPC_4_0_9.txt_0.9.bz2;192;5;98793;43413;4.14115;1.24673;0.345633;180
BPPC_3_0_2.txt_0.9.bz2;190;4;14527;5250;3.56662;1.17001;0.341927;43
BPPC_8_0_1.txt_0.2.bz2;1040;4;8856736;3364135;25.7121;23.073;0.836728;26591
BPPC_6_0_8.txt_0.5.bz2;1030;3;22762;6954;4.86412;2.39054;0.477226;6
BPPC_3_0_5.txt_0.6.bz2;210;6;1260430;827328;7.05185;2.60569;0.446496;319
BPPC_6_0_3.txt_0.8.bz2;1030;3;1431;243;3.54899;1.26897;0.359048;3
BPPC_6_0_1.txt_0.7.bz2;1030;3;5590;1484;3.80276;1.32307;0.35545;4
BPPC_6_0_2.txt_0.1.bz2;1030;3;216157;111741;15.823;11.5831;0.708888;85
BPPC_1_0_5.txt_0.4.bz2;210;6;56458;37540;6.64094;2.84947;0.460944;10
BPPC_2_0_5.txt_0.1.bz2;220;7;22320995;17899477;30.4209;16.7971;0.670487;5127
BPPC_3_0_3.txt_0.6.bz2;210;6;1378499;874796;6.01468;2.39689;0.445197;359
BPPC_8_0_1.txt_0.5.bz2;1030;3;2145442;801086;7.9847;5.46377;0.644198;1714
BPPC_4_0_3.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_1.txt_0.9.bz2;190;4;2419;691;3.45632;1.14769;0.339822;6
BPPC_1_0_9.txt_0.6.bz2;196;5;8635;4258;4.89528;1.69602;0.379625;2
BPPC_6_0_5.txt_0.4.bz2;1030;3;45265;14307;5.82302;3.2698;0.534651;14
BPPC_8_0_7.txt_0.2.bz2;1030;3;10286981;4819270;27.6589;24.1214;0.824659;27831
BPPC_4_0_9.txt_0.4.bz2;220;7;588284853;458079700;12.0852;6.3815;0.599439;229097
BPPC_1_0_3.txt_0.4.bz2;210;6;75097;38681;5.88664;2.53346;0.448164;13
BPPC_3_0_10.txt_0.8.bz2;200;5;88532;44034;4.23775;1.43458;0.362841;57
BPPC_5_0_10.txt_0.6.bz2;1030;3;1539;377;3.91637;1.39448;0.365282;0
BPPC_3_0_10.txt_0.6.bz2;210;6;1430873;916757;6.53348;2.47082;0.445989;376
BPPC_7_0_5.txt_0.2.bz2;1040;4;1116302;453447;16.2187;13.4311;0.77334;1152
BPPC_7_0_1.txt_0.6.bz2;1030;3;124510;42136;4.71891;2.22998;0.467247;38
BPPC_7_0_8.txt_0.3.bz2;1040;4;700925;252155;11.1734;8.52876;0.710612;547
BPPC_6_0_9.txt_0.1.bz2;1030;3;164694;60822;14.7802;11.7861;0.740643;90
BPPC_3_0_1.txt_0.4.bz2;210;6;21077933;15346173;11.6361;6.63023;0.580213;6276
BPPC_4_0_2.txt_0.8.bz2;200;5;828494;472284;4.89871;1.49659;0.366314;331
BPPC_8_0_7.txt_0.7.bz2;1030;3;441418;150814;4.28884;1.93877;0.443245;166
BPPC_2_0_2.txt_0.7.bz2;200;5;42307;21419;4.55411;1.60967;0.376065;12
BPPC_4_0_2.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_3.txt_0.8.bz2;1027;3;197;19;3.46921;1.28532;0.367289;0
BPPC_6_0_4.txt_0.3.bz2;1030;3;86401;34383;7.88844;5.07127;0.608865;29
BPPC_7_0_7.txt_0.9.bz2;1030;3;2015;308;3.36618;1.18571;0.350868;9
BPPC_6_0_3.txt_0.7.bz2;1030;3;4706;1060;3.75379;1.3807;0.368288;3
BPPC_1_0_3.txt_0.8.bz2;186;4;1598;465;3.6144;1.24374;0.349912;1
BPPC_6_0_7.txt_0.5.bz2;1030;3;26310;8378;4.85776;2.29164;0.464402;6
BPPC_5_0_2.txt_0.4.bz2;1030;3;5251;1733;5.162;2.34273;0.464696;1
BPPC_5_0_10.txt_0.4.bz2;1030;3;5890;1947;5.13718;2.3021;0.453231;1
BPPC_2_0_2.txt_0.4.bz2;210;6;1082567;702605;8.07361;3.5897;0.505714;237
BPPC_2_0_4.txt_0.6.bz2;200;5;127698;71421;5.03531;1.95722;0.412823;27
BPPC_2_0_5.txt_0.4.bz2;220;7;876462;599201;7.97041;3.83344;0.514034;191
BPPC_1_0_6.txt_0.4.bz2;209;6;66512;41772;6.51318;2.44074;0.420054;11
BPPC_6_0_6.txt_0.9.bz2;1030;3;245;13;3.4264;1.2997;0.375565;1
BPPC_1_0_5.txt_0.8.bz2;183;4;1664;573;3.98834;1.17282;0.322571;2
BPPC_1_0_7.txt_0.2.bz2;210;6;320721;213581;11.2945;6.60056;0.606113;58
BPPC_6_0_2.txt_0.4.bz2;1030;3;52077;21677;6.36498;3.46724;0.541082;14
BPPC_8_0_7.txt_0.3.bz2;1030;3;6539302;2795521;17.2148;14.4696;0.782356;11998
BPPC_6_0_8.txt_0.4.bz2;1030;3;45134;15423;5.92937;3.37716;0.546591;13
BPPC_1_0_7.txt_0.4.bz2;210;6;53757;31016;6.10494;2.88852;0.481238;10
BPPC_8_0_1.txt_0.3.bz2;1040;4;6036364;2378443;17.1024;14.525;0.78903;11993
BPPC_3_0_10.txt_0.3.bz2;220;7;61806593;48888116;20.35;9.67963;0.617246;21763
BPPC_4_0_6.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_9.txt_0.3.bz2;1030;3;8838;2957;5.76752;3.13625;0.525283;2
BPPC_4_0_1.txt_0.8.bz2;200;5;872089;492026;4.90864;1.45423;0.359861;309
BPPC_2_0_6.txt_0.8.bz2;190;4;11297;4747;4.19684;1.38467;0.360567;9
BPPC_8_0_5.txt_0.6.bz2;1030;3;1063239;386872;5.71646;3.26534;0.549895;526
BPPC_6_0_9.txt_0.8.bz2;1030;3;1587;321;3.53132;1.26291;0.35657;2
BPPC_2_0_6.txt_0.9.bz2;182;4;2610;791;3.81058;1.10964;0.321138;7
BPPC_1_0_10.txt_0.6.bz2;200;5;11517;5329;4.64785;1.69468;0.387963;2
BPPC_2_0_6.txt_0.2.bz2;210;6;7343462;5673467;19.022;10.8185;0.63869;1760
BPPC_7_0_4.txt_0.8.bz2;1030;3;14339;3800;3.61833;1.24657;0.349422;8
BPPC_5_0_7.txt_0.2.bz2;1030;3;13022;4302;7.19268;4.25874;0.572089;6
BPPC_2_0_5.txt_0.3.bz2;217;7;2252707;1626784;13.9909;6.32197;0.574285;557
BPPC_4_0_7.txt_0.7.bz2;210;6;5321321;3341267;6.12483;2.02697;0.413572;1446
BPPC_1_0_9.txt_0.5.bz2;200;5;19435;10647;5.55156;2.30787;0.436471;4
BPPC_2_0_7.txt_0.6.bz2;200;5;123096;71924;5.65638;1.91768;0.393628;25
BPPC_5_0_9.txt_0.1.bz2;1030;3;19468;6285;9.12755;6.16647;0.639238;6
BPPC_5_0_1.txt_0.6.bz2;1030;3;1509;389;4.02467;1.41951;0.363349;0
BPPC_1_0_4.txt_0.1.bz2;210;6;857456;653516;20.5583;12.1385;0.610588;114
BPPC_3_0_7.txt_0.6.bz2;210;6;1140431;766620;6.99512;2.90528;0.474276;293
BPPC_2_0_4.txt_0.8.bz2;190;4;11572;4595;4.19496;1.32071;0.345962;10
BPPC_3_0_3.txt_0.9.bz2;190;4;14182;5122;3.6984;1.16769;0.338425;42
BPPC_4_0_9.txt_0.5.bz2;220;7;124630057;92634110;12.2482;4.9852;0.542245;41854
BPPC_3_0_8.txt_0.7.bz2;200;5;362693;211703;5.17325;1.81956;0.397503;110
BPPC_1_0_10.txt_0.8.bz2;189;4;1659;532;3.6589;1.22183;0.344493;1
BPPC_4_0_3.txt_0.9.bz2;190;4;93787;42138;4.09058;1.26892;0.346845;176
BPPC_7_0_7.txt_0.6.bz2;1040;4;122518;42016;4.63895;2.23215;0.468865;39
BPPC_8_0_10.txt_0.5.bz2;1030;3;2269184;928305;8.0673;5.55379;0.649082;1764
BPPC_4_0_9.txt_0.8.bz2;200;5;895431;506014;5.92352;1.54751;0.359224;338
BPPC_2_0_7.txt_0.2.bz2;220;7;7184845;5565187;19.4122;9.22076;0.602082;1653
BPPC_1_0_2.txt_0.8.bz2;188;4;1546;538;3.74633;1.22137;0.339831;1
BPPC_4_0_8.txt_0.9.bz2;199;5;89659;39810;4.11201;1.26231;0.346596;181
BPPC_8_0_6.txt_0.5.bz2;1040;4;2130830;813522;7.97687;5.54176;0.652496;1761
BPPC_5_0_2.txt_0.2.bz2;1030;3;13307;4730;7.2125;4.49814;0.5853;3
BPPC_6_0_2.txt_0.2.bz2;1030;3;123139;48939;9.80123;6.87711;0.653558;50
BPPC_6_0_4.txt_0.4.bz2;1030;3;47644;16413;5.7722;3.21148;0.529646;15
BPPC_4_0_8.txt_0.7.bz2;210;6;4360621;2788198;6.27181;2.52333;0.445722;1222
BPPC_5_0_6.txt_0.8.bz2;1030;3;176;15;3.53229;1.29458;0.365968;0
BPPC_2_0_8.txt_0.1.bz2;220;7;18301908;14539935;28.6427;14.4821;0.666993;5269
BPPC_1_0_9.txt_0.1.bz2;210;6;419727;322716;20.3585;9.99524;0.584207;72
BPPC_8_0_10.txt_0.2.bz2;1040;4;9457316;3983986;26.5028;23.8644;0.843905;27218
BPPC_7_0_1.txt_0.3.bz2;1030;3;707444;270522;11.3941;8.66355;0.70941;560
BPPC_7_0_3.txt_0.5.bz2;1030;3;253326;92181;5.91348;3.45743;0.5554;98
BPPC_3_0_9.txt_0.6.bz2;210;6;1615848;1021287;5.94452;2.21317;0.424971;406
BPPC_7_0_3.txt_0.9.bz2;1030;3;1979;301;3.35632;1.17524;0.349772;7
BPPC_4_0_7.txt_0.4.bz2;220;7;713860389;550746147;14.9983;6.57892;0.591228;280862
BPPC_3_0_10.txt_0.1.bz2;220;7;626471403;523960571;45.958;30.8051;0.77056;335663
BPPC_4_0_5.txt_0.6.bz2;210;6;23534062;16262652;7.45453;3.44421;0.501536;6668
BPPC_3_0_2.txt_0.6.bz2;210;6;1526046;1000476;6.14232;2.62825;0.460637;362
BPPC_8_0_5.txt_0.2.bz2;1030;3;9576973;4038650;25.4579;22.7201;0.833772;25676
BPPC_1_0_1.txt_0.3.bz2;200;5;113187;64901;7.72536;3.52598;0.500607;21
BPPC_8_0_4.txt_0.9.bz2;1030;3;15858;3630;3.37344;1.14767;0.342571;37
BPPC_2_0_10.txt_0.5.bz2;210;6;406512;247065;5.51274;2.30661;0.439281;81
BPPC_4_0_9.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_5.txt_0.2.bz2;1030;3;125386;49762;10.6959;7.4592;0.660535;50
BPPC_2_0_9.txt_0.3.bz2;210;6;1170721;891774;13.6937;6.37545;0.566621;293
BPPC_8_0_2.txt_0.2.bz2;1030;3;9177496;3669158;26.9125;23.8615;0.834984;27071
BPPC_4_0_7.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_5.txt_0.2.bz2;1030;3;12174;4514;7.39506;4.53736;0.585609;2
BPPC_6_0_6.txt_0.2.bz2;1030;3;130262;57065;10.132;7.37838;0.672525;49
BPPC_2_0_6.txt_0.7.bz2;200;5;39636;20354;4.23731;1.59295;0.382761;13
BPPC_3_0_1.txt_0.5.bz2;210;6;6163778;4074779;7.66083;3.67984;0.502261;1644
BPPC_4_0_4.txt_0.8.bz2;200;5;762921;443328;4.46245;1.56203;0.378209;287
BPPC_4_0_8.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_10.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_3.txt_0.5.bz2;210;6;5010411;3567775;8.70374;3.96478;0.524791;1291
BPPC_7_0_10.txt_0.1.bz2;1030;3;1527297;559468;25.2272;22.4234;0.829263;2200
BPPC_6_0_5.txt_0.6.bz2;1030;3;12585;3861;4.14845;1.67662;0.403647;3
BPPC_2_0_3.txt_0.7.bz2;200;5;39216;21159;4.61671;1.55213;0.36605;11
BPPC_4_0_8.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_3.txt_0.1.bz2;1030;3;16403867;8537618;42.706;39.3278;0.867761;56364
BPPC_8_0_3.txt_0.5.bz2;1030;3;2306286;947520;7.9954;5.53456;0.651038;1747
BPPC_6_0_10.txt_0.5.bz2;1030;3;27372;9425;4.72968;2.2435;0.462945;7
BPPC_5_0_5.txt_0.7.bz2;1030;3;658;124;3.74278;1.29254;0.352209;1
BPPC_8_0_5.txt_0.9.bz2;1030;3;15314;3542;3.39909;1.16053;0.345347;42
BPPC_1_0_8.txt_0.3.bz2;200;5;78864;50855;9.07911;4.94698;0.562191;16
BPPC_8_0_10.txt_0.4.bz2;1040;4;3897173;1659825;11.5272;8.97005;0.722953;4811
BPPC_2_0_8.txt_0.5.bz2;210;6;334813;218167;6.87994;2.99624;0.467152;64
BPPC_2_0_3.txt_0.6.bz2;200;5;114482;67158;5.66588;2.22402;0.431781;25
BPPC_7_0_9.txt_0.1.bz2;1030;3;1548722;586458;22.7961;19.9056;0.809834;2022
BPPC_2_0_4.txt_0.3.bz2;210;6;2752266;2027424;12.5117;5.31555;0.544396;622
BPPC_8_0_4.txt_0.4.bz2;1040;4;4049600;1689152;11.8541;9.31146;0.735447;5071
BPPC_3_0_8.txt_0.6.bz2;210;6;1455689;959681;6.96043;2.68416;0.453924;336
BPPC_1_0_10.txt_0.1.bz2;220;7;1649800;1321551;17.7166;9.62472;0.586562;238
BPPC_5_0_6.txt_0.7.bz2;1030;3;611;112;3.65613;1.36074;0.371073;0
BPPC_8_0_3.txt_0.7.bz2;1030;3;436186;147016;4.31106;1.96045;0.446213;169
BPPC_3_0_8.txt_0.5.bz2;210;6;5299954;3695489;9.07056;3.41924;0.486066;1387
BPPC_6_0_3.txt_0.1.bz2;1030;3;166265;56124;15.1156;12.1952;0.764978;89
BPPC_6_0_9.txt_0.9.bz2;1030;3;264;24;3.42822;1.31499;0.377607;1
BPPC_3_0_9.txt_0.9.bz2;190;4;14248;4953;3.5179;1.16001;0.342389;45
BPPC_7_0_6.txt_0.8.bz2;1030;3;13843;3575;3.67183;1.32867;0.362942;12
BPPC_7_0_5.txt_0.3.bz2;1040;4;702593;255539;11.1292;8.56732;0.713045;557
BPPC_8_0_2.txt_0.9.bz2;1030;3;14668;3201;3.42425;1.17244;0.34668;42
BPPC_5_0_7.txt_0.3.bz2;1030;3;9587;3473;5.66267;2.88411;0.498748;2
BPPC_2_0_4.txt_0.5.bz2;208;6;340780;214485;6.55079;3.03479;0.483705;72
BPPC_7_0_7.txt_0.8.bz2;1030;3;13850;3563;3.71618;1.27913;0.35253;11
BPPC_4_0_10.txt_0.9.bz2;190;4;102288;44120;4.06673;1.22148;0.33918;184
BPPC_1_0_4.txt_0.8.bz2;190;4;1618;562;3.72596;1.22062;0.341092;1
BPPC_7_0_4.txt_0.7.bz2;1030;3;49542;14962;3.90454;1.52079;0.387544;14
BPPC_3_0_8.txt_0.4.bz2;220;7;16850018;12479749;10.4687;5.09524;0.543192;4642
