instance,profit,LBi,UBi,h1,h2,nodes,ub_l2_cuts,ub_mt_cuts,ub_p_cuts,valid
/home/gplacroix/ic2024/data/set2/C3/BPPC_1_0_9.txt_0.4.bz2,550,540,580,540,393,244394,637269,81782,160360,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_8_0_9.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_8_0_9.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_8_0_9.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_1_0_8.txt_0.1.bz2,590,589,600,589,558,2425061,51070701,9,2515,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_1.txt_0.6.bz2,530,489,590,489,185,321134,317346,160285,397402,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_1.txt_0.7.bz2,520,381,590,381,257,14293,4695,3742,24430,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_1.txt_0.8.bz2,479,363,570,363,132,812,0,0,2356,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_1.txt_0.9.bz2,410,327,550,327,128,132,0,0,284,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_10.txt_0.1.bz2,630,630,0,630,591,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_1.txt_0.1.bz2,620,619,630,619,582,469689,18507076,3475,65019,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_1.txt_0.5.bz2,550,534,610,534,251,1193306,2389052,1849513,2799774,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_1_0_9.txt_0.2.bz2,580,570,590,570,555,5437851,64943007,274229,857609,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_1_0_10.txt_0.3.bz2,570,569,610,569,485,24436848,90455937,4974081,11114932,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_10.txt_0.6.bz2,537,529,600,529,251,102008,36883,120121,249641,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_10.txt_0.7.bz2,518,422,580,422,130,20151,4074,7470,29304,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_10.txt_0.8.bz2,490,358,570,358,164,1099,12,0,2714,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_10.txt_0.9.bz2,422,301,550,301,126,197,0,0,382,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_2.txt_0.1.bz2,620,620,630,620,611,9114,60315,23,78,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_1_0_9.txt_0.3.bz2,560,559,590,559,500,9111185,54842095,1223544,2886621,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_10.txt_0.5.bz2,550,532,600,532,362,1203171,2247225,1562603,3373887,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_1_0_10.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_2.txt_0.5.bz2,550,528,600,528,256,1237485,2798922,1284682,2906071,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_2.txt_0.6.bz2,537,501,600,501,287,92905,39293,122101,237185,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_2.txt_0.7.bz2,520,486,590,486,202,17015,4630,3932,25315,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_2.txt_0.8.bz2,481,351,570,351,157,1050,18,0,2610,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_2.txt_0.9.bz2,398,304,550,304,153,167,0,0,327,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_3.txt_0.1.bz2,630,630,0,630,623,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_1.txt_0.4.bz2,570,556,610,556,500,4081748,19146767,7665997,13243265,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_1_0_6.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_1_0_7.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_3.txt_0.5.bz2,550,550,600,550,407,1127202,1856733,2086119,2861144,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_3.txt_0.6.bz2,533,504,590,504,465,165563,120823,169336,306176,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_3.txt_0.7.bz2,520,453,590,453,197,16387,5905,5472,25781,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_3.txt_0.8.bz2,507,353,570,353,171,953,55,62,2199,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_3.txt_0.9.bz2,391,291,550,291,60,171,0,0,372,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_4.txt_0.1.bz2,620,620,630,620,620,1417882,13396802,0,1419,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_1.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_1.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_10.txt_0.4.bz2,570,569,610,569,308,10316549,36329670,9994604,19333106,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_10.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_4.txt_0.6.bz2,539,450,600,450,281,80398,29454,118615,197751,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_4.txt_0.7.bz2,520,413,590,413,181,13986,4488,3354,21538,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_4.txt_0.8.bz2,495,367,570,367,142,868,0,0,2369,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_4.txt_0.9.bz2,424,299,550,299,104,138,0,0,292,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_5.txt_0.1.bz2,630,630,0,630,606,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_10.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_2.txt_0.4.bz2,570,560,610,560,456,6962552,35715297,5578227,17490829,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_4.txt_0.5.bz2,549,539,600,539,442,1292264,1033731,2602687,3052525,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_5.txt_0.5.bz2,550,536,600,536,343,1126161,2038146,1648378,2543035,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_5.txt_0.6.bz2,537,524,590,524,275,71453,32405,135121,197005,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_5.txt_0.7.bz2,524,454,580,454,152,9793,2131,6145,18562,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_5.txt_0.8.bz2,480,358,570,358,122,944,22,0,2566,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_5.txt_0.9.bz2,388,311,550,311,118,163,0,0,350,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_6.txt_0.1.bz2,630,630,0,630,624,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_2.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_2.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_4.txt_0.4.bz2,570,546,610,546,480,2626289,13999298,3931489,8214952,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_6.txt_0.5.bz2,550,535,600,535,377,773769,1660151,1272364,2203960,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_6.txt_0.6.bz2,530,515,590,515,285,285062,290186,164694,378807,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_6.txt_0.7.bz2,515,499,590,499,236,22642,7125,4509,27347,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_6.txt_0.8.bz2,497,357,570,357,201,808,16,0,2198,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_6.txt_0.9.bz2,403,338,550,338,105,112,0,0,241,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_7.txt_0.1.bz2,630,630,0,630,573,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_3.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_3.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_3.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_5.txt_0.4.bz2,570,560,610,560,434,6943686,27227004,6596237,11082209,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_7.txt_0.6.bz2,533,508,590,508,225,189668,134390,193947,309406,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_7.txt_0.7.bz2,517,407,580,407,273,19879,3706,5988,27340,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_7.txt_0.8.bz2,498,362,570,362,102,894,1,0,2429,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_7.txt_0.9.bz2,396,314,550,314,210,128,0,0,298,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_8.txt_0.1.bz2,620,620,630,620,613,59233,546147,31,936,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_8.txt_0.2.bz2,610,610,620,610,561,32867,299266,253,17392,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_7.txt_0.5.bz2,550,540,600,540,335,1481298,2876022,1873247,3055860,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_6.txt_0.4.bz2,570,556,600,556,453,8160832,36775287,3962906,11135428,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_4.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_8.txt_0.6.bz2,530,516,590,516,306,270256,307357,184185,376276,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_8.txt_0.7.bz2,520,411,580,411,185,15278,6263,6175,25430,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_8.txt_0.8.bz2,510,389,570,389,129,945,100,24,2162,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_8.txt_0.9.bz2,411,305,550,305,166,124,0,0,246,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_9.txt_0.1.bz2,610,610,0,610,604,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_4.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_8.txt_0.5.bz2,550,545,600,545,396,633721,1611695,1114181,1849170,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_5.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_5.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_9.txt_0.6.bz2,535,488,580,488,352,123507,92538,146423,218459,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_9.txt_0.7.bz2,519,427,570,427,156,16247,3958,9786,25673,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_9.txt_0.8.bz2,497,373,560,373,103,804,23,0,2169,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_9.txt_0.9.bz2,396,304,550,304,141,165,0,0,362,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_1.txt_0.1.bz2,640,640,0,640,629,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_7.txt_0.4.bz2,570,550,610,550,516,4426879,16407321,6867441,9783309,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_9.txt_0.5.bz2,547,538,590,538,241,491507,783974,1769727,1492839,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_9.txt_0.2.bz2,600,590,610,590,542,1813544,43951975,348985,870097,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_6.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_6.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_1.txt_0.7.bz2,530,473,610,473,162,313472,167394,214356,760640,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_1.txt_0.8.bz2,510,437,590,437,267,19050,2572,462,36534,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_1.txt_0.9.bz2,449,316,570,316,92,553,2,0,2799,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_10.txt_0.1.bz2,640,640,0,640,628,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_7.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_7.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_1.txt_0.6.bz2,547,507,620,507,339,2253738,1779565,8368836,11074095,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_8.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_8.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_10.txt_0.7.bz2,530,453,610,453,185,365826,158465,293897,766956,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_10.txt_0.8.bz2,510,400,590,400,183,19641,3332,430,35991,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_10.txt_0.9.bz2,456,347,570,347,109,486,0,0,2585,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_9.txt_0.4.bz2,560,558,600,558,447,11987821,59590330,9039186,13452199,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_2_0_9.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_1.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_1.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_1.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_1.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_2.txt_0.7.bz2,530,466,610,466,208,288600,169043,248944,729373,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_2.txt_0.8.bz2,510,397,600,397,137,20685,4648,696,36169,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_2.txt_0.9.bz2,437,368,570,368,177,573,0,0,2831,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_3.txt_0.1.bz2,640,640,650,640,606,15290,246290,0,251,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_10.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_10.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_2.txt_0.6.bz2,546,546,620,546,291,2345321,1842899,9067182,10365113,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_10.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_10.txt_0.6.bz2,540,513,620,513,357,10694311,17517013,13315988,22949826,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_3.txt_0.7.bz2,529,473,600,473,186,326091,77914,349891,785395,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_3.txt_0.8.bz2,509,431,590,431,135,19410,1081,1205,37080,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_3.txt_0.9.bz2,433,341,570,341,94,587,0,0,2907,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_10.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_4.txt_0.1.bz2,650,649,650,649,625,2029,15505,1561,1047,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_2.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_2.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_2.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_2.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_2.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_4.txt_0.7.bz2,530,509,610,509,212,263963,155708,238192,712755,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_4.txt_0.8.bz2,509,361,590,361,100,23593,1543,1857,41964,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_4.txt_0.9.bz2,453,326,570,326,94,523,0,0,2737,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_5.txt_0.1.bz2,640,640,0,640,602,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_3.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_3.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_3.txt_0.6.bz2,540,534,610,534,236,10510350,16910572,14255004,23301528,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_3.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_3.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_5.txt_0.8.bz2,509,393,590,393,174,22839,1435,1689,41190,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_5.txt_0.7.bz2,530,457,600,457,170,220314,160223,241925,673243,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_5.txt_0.9.bz2,455,318,570,318,115,536,0,0,2813,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_6.txt_0.1.bz2,640,640,650,640,623,43025,262057,0,9,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_4.txt_0.6.bz2,542,519,620,519,313,6274930,9191006,12795499,17338646,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_4.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_4.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_4.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_4.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_6.txt_0.8.bz2,516,374,590,374,161,18505,2480,5621,35179,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_6.txt_0.9.bz2,481,346,570,346,205,556,0,0,2680,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_6.txt_0.7.bz2,530,514,600,514,263,260216,177204,253842,687691,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_6.txt_0.6.bz2,549,515,610,515,237,1282836,1160539,4992410,6486036,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_5.txt_0.6.bz2,542,539,610,539,201,5279311,8512955,11780811,15450180,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_7.txt_0.1.bz2,630,629,640,629,591,782787,49324022,99,43534,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_5.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_5.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_7.txt_0.7.bz2,537,464,600,464,233,145452,64676,239888,457168,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_7.txt_0.8.bz2,515,460,590,460,267,17869,2319,4829,33827,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_7.txt_0.9.bz2,462,381,570,381,165,529,2,0,2564,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_5.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_5.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_8.txt_0.1.bz2,640,640,650,640,623,3340258,43374059,0,70,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_7.txt_0.6.bz2,545,543,610,543,311,2000620,2577960,7974695,7901512,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_6.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_6.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_8.txt_0.7.bz2,530,481,600,481,185,235987,178086,258812,703541,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_8.txt_0.8.bz2,519,420,590,420,162,14347,1417,7795,28819,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_8.txt_0.9.bz2,443,323,570,323,98,548,1,0,2776,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_9.txt_0.1.bz2,640,640,650,640,624,27779,529587,0,67,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_6.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_6.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_7.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_7.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_7.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_9.txt_0.7.bz2,530,493,610,493,186,291119,124220,212625,723304,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_9.txt_0.8.bz2,510,385,600,385,136,18693,2674,481,34498,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_9.txt_0.9.bz2,445,351,580,351,181,469,0,0,2558,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_7.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_1.txt_0.1.bz2,660,660,0,660,629,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_8.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_8.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_8.txt_0.6.bz2,540,526,620,526,287,9408458,15431123,14337794,22273541,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_8.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_8.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_1.txt_0.8.bz2,520,402,620,402,222,314803,117827,106314,949160,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_1.txt_0.9.bz2,494,330,590,330,104,2909,32,0,23017,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_10.txt_0.1.bz2,660,660,0,660,632,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_9.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_9.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_9.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_9.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_3_0_9.txt_0.6.bz2,540,491,620,491,318,11958505,18251503,13395629,26913976,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_1.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_1.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_10.txt_0.9.bz2,497,361,600,361,93,2758,37,0,21788,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_10.txt_0.8.bz2,520,475,620,475,213,322949,99211,113733,951686,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_2.txt_0.1.bz2,660,650,660,650,639,27,1021,0,0,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_1.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_1.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_1.txt_0.6.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_1.txt_0.7.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_10.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_10.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_2.txt_0.9.bz2,497,357,600,357,151,3158,18,0,22337,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_2.txt_0.8.bz2,520,430,620,430,164,316508,130267,122617,945798,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_10.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_3.txt_0.1.bz2,650,650,0,650,634,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_10.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_10.txt_0.6.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_10.txt_0.7.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_2.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_2.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_3.txt_0.8.bz2,520,409,610,409,207,318179,156130,138442,975095,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_3.txt_0.9.bz2,484,366,590,366,105,3763,3,0,23936,1
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_2.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_2.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_2.txt_0.6.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_2.txt_0.7.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_3.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C3/BPPC_4_0_3.txt_0.3.bz2,,,,,,,,,,
