instance,lp2
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_6.txt_0.7.bz2,220.3373941412524
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_7.txt_0.2.bz2,222.18214391040405
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_6.txt_0.8.bz2,220.29242257503174
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_6.txt_0.9.bz2,220.29522577386714
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_7.txt_0.3.bz2,222.19023909609422
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_7.txt_0.4.bz2,222.17782434819173
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_7.txt_0.5.bz2,222.22715180235852
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_8.txt_0.1.bz2,220.43478260869568
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_7.txt_0.6.bz2,222.16489447100406
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_8.txt_0.2.bz2,220.37167873198229
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_7.txt_0.7.bz2,222.16265491385047
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_7.txt_0.8.bz2,222.1773276331696
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_7.txt_0.9.bz2,222.17347909493884
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_8.txt_0.3.bz2,220.32374446782475
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_8.txt_0.4.bz2,220.2784385617745
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_8.txt_0.5.bz2,220.28764987612848
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_8.txt_0.6.bz2,220.32490558630244
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_9.txt_0.1.bz2,218.17109338475925
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_8.txt_0.7.bz2,220.32067832946782
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_9.txt_0.2.bz2,218.2071592474434
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_8.txt_0.8.bz2,220.31634442235801
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_9.txt_0.3.bz2,218.19412905737357
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_8.txt_0.9.bz2,220.34002420775136
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_9.txt_0.4.bz2,218.18295352683043
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_9.txt_0.5.bz2,218.17542825495588
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_9.txt_0.6.bz2,218.18306446491954
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_9.txt_0.7.bz2,218.19851380053228
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_10.txt_0.1.bz2,222.8547153780799
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_9.txt_0.8.bz2,218.19869500180423
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_9.txt_0.9.bz2,218.1908364281044
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_10.txt_0.2.bz2,222.84231964404555
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_10.txt_0.3.bz2,222.85315644257042
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_1.txt_0.1.bz2,223.74953503567767
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_10.txt_0.4.bz2,222.8434665562046
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_10.txt_0.5.bz2,222.841081395468
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_1.txt_0.2.bz2,223.78871937441892
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_10.txt_0.6.bz2,222.8359360441389
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_10.txt_0.7.bz2,222.84104408432228
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_1.txt_0.3.bz2,223.7778470914997
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_1.txt_0.4.bz2,223.7787876265276
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_10.txt_0.8.bz2,222.83964849047464
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_10.txt_0.9.bz2,222.83906793390014
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_1.txt_0.5.bz2,223.771133227155
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_2.txt_0.1.bz2,224.99999999999997
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_1.txt_0.6.bz2,223.791290658939
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_2.txt_0.2.bz2,225
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_2.txt_0.3.bz2,225
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_1.txt_0.7.bz2,223.7835005619507
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_2.txt_0.4.bz2,224.99999999999997
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_1.txt_0.8.bz2,223.7765555433674
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_1.txt_0.9.bz2,223.78346229855163
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_2.txt_0.5.bz2,225
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_3.txt_0.1.bz2,224.24101969872538
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_3.txt_0.2.bz2,224.24599523325784
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_2.txt_0.6.bz2,225
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_2.txt_0.7.bz2,225.00000000000003
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_3.txt_0.3.bz2,224.26547122621167
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_2.txt_0.8.bz2,225.00000000000003
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_3.txt_0.4.bz2,224.2539825294828
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_3.txt_0.5.bz2,224.24592155547202
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_2.txt_0.9.bz2,225.00000000000003
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.1.bz2,224.26239032964145
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.2.bz2,224.24221014274343
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.3.bz2,224.24920798145342
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_3.txt_0.6.bz2,224.25931756450893
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_3.txt_0.7.bz2,224.25166073644166
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.4.bz2,224.2504423301412
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_3.txt_0.8.bz2,224.25264690376505
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_3.txt_0.9.bz2,224.25005599874407
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.5.bz2,224.24794838121073
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.1.bz2,221.42857142857142
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.6.bz2,224.25843937510217
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.2.bz2,221.42857142857144
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.3.bz2,221.42857142857144
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.7.bz2,224.24273385942047
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.5.bz2,221.42857142857142
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.4.bz2,221.42857142857142
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.8.bz2,224.24778576977576
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.9.bz2,224.2490756823003
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.1.bz2,224.2369189208934
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.6.bz2,221.42857142857147
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.2.bz2,224.23675221310944
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.7.bz2,221.42857142857144
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.3.bz2,224.24892478857905
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.4.bz2,224.25892261911204
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.8.bz2,221.42857142857142
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.1.bz2,223.98250482501396
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.9.bz2,221.42857142857144
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.5.bz2,224.2548958985265
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.2.bz2,224.02662925832288
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.6.bz2,224.25218815751586
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.7.bz2,224.2463699177618
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.3.bz2,224.02829093079976
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.8.bz2,224.2540180761262
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.4.bz2,224.02520555218598
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.1.bz2,223.77179476509508
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.5.bz2,224.0057447715627
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.9.bz2,224.24443333160735
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.6.bz2,224.02852203152992
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.2.bz2,223.80778480073266
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.7.bz2,224.01778829670124
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.3.bz2,223.78083952270188
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.8.bz2,224.0078938961759
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.4.bz2,223.78489802826942
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.5.bz2,223.78149119205685
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.9.bz2,224.00946156986456
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.1.bz2,223.31683168316832
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.6.bz2,223.78049032356537
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.2.bz2,223.3133607058405
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.3.bz2,223.32319869818795
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.7.bz2,223.77487289375634
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.4.bz2,223.31425200109166
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.8.bz2,223.77450256048093
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.5.bz2,223.31448630201302
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.9.bz2,223.77773043171254
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.6.bz2,223.31966574345785
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.1.bz2,225
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.7.bz2,223.31317154510245
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.8.bz2,223.31077153457986
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.9.bz2,223.30836796198628
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.2.bz2,225
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.3.bz2,225
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.1.bz2,225.00000000000003
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.4.bz2,225
